INFO  - 2014-11-12 17:17:43.211; org.eclipse.jetty.server.Server; jetty-8.1.10.v20130312
INFO  - 2014-12-28 22:17:12.004; org.apache.solr.core.SolrCore; [colecao1] webapp=/solr path=/replication params={wt=json&command=details&_=1419812231980} status=0 QTime=11 
INFO  - 2014-12-28 22:17:12.033; org.apache.solr.core.SolrCore; [colecao1] webapp=/solr path=/admin/file/ params={file=admin-extra.html&_=1419812231985} status=0 QTime=2 
INFO  - 2014-12-28 22:17:12.036; org.apache.solr.core.SolrCore; [colecao1] webapp=/solr path=/admin/ping params={action=status&wt=json&_=1419812231987} status=503 QTime=0 
INFO  - 2014-12-28 22:17:12.094; org.apache.solr.core.SolrCore; [colecao1] webapp=/solr path=/admin/system params={wt=json&_=1419812231982} status=0 QTime=62 
INFO  - 2014-12-28 22:17:17.806; org.apache.solr.core.SolrCore; [colecao1] webapp=/solr path=/admin/mbeans params={cat=QUERYHANDLER&wt=json&_=1419812237795} status=0 QTime=3 
INFO  - 2014-12-28 22:17:17.867; org.apache.solr.core.SolrCore; [colecao1] webapp=/solr path=/admin/mbeans params={cat=QUERYHANDLER&wt=json&_=1419812237851} status=0 QTime=1 
INFO  - 2014-12-28 22:17:17.904; org.apache.solr.core.SolrCore; [colecao1] webapp=/solr path=/dataimport params={indent=true&wt=json&command=status&_=1419812237859} status=0 QTime=20 
INFO  - 2014-12-28 22:17:17.908; org.apache.solr.core.SolrCore; [colecao1] webapp=/solr path=/dataimport params={indent=true&command=show-config&_=1419812237854} status=0 QTime=27 
INFO  - 2014-12-28 22:17:21.943; org.apache.solr.servlet.SolrDispatchFilter; [admin] webapp=null path=/admin/cores params={wt=json&_=1419812241936} status=0 QTime=1 
INFO  - 2014-12-28 22:17:21.990; org.apache.solr.servlet.SolrDispatchFilter; [admin] webapp=null path=/admin/cores params={wt=json&_=1419812241965} status=0 QTime=2 
INFO  - 2014-12-28 22:17:30.103; org.apache.solr.servlet.SolrDispatchFilter; [admin] webapp=null path=/admin/info/threads params={wt=json&_=1419812250077} status=0 QTime=16 
INFO  - 2014-12-28 22:17:32.447; org.apache.solr.servlet.SolrDispatchFilter; [admin] webapp=null path=/admin/cores params={wt=json&_=1419812252441} status=0 QTime=1 
INFO  - 2014-12-28 22:17:32.478; org.apache.solr.servlet.SolrDispatchFilter; [admin] webapp=null path=/admin/cores params={wt=json&_=1419812252462} status=0 QTime=1 
INFO  - 2014-12-28 22:17:44.054; org.apache.solr.core.SolrCore; [colecao1] webapp=/solr path=/admin/luke params={show=index&numTerms=0&wt=json&_=1419812264031} status=0 QTime=1 
INFO  - 2014-12-28 22:17:44.056; org.apache.solr.core.SolrCore; [colecao1] webapp=/solr path=/replication params={wt=json&command=details&_=1419812264038} status=0 QTime=1 
INFO  - 2014-12-28 22:17:44.066; org.apache.solr.core.SolrCore; [colecao1] webapp=/solr path=/admin/file/ params={file=admin-extra.html&_=1419812264043} status=0 QTime=1 
INFO  - 2014-12-28 22:17:44.078; org.apache.solr.core.SolrCore; [colecao1] webapp=/solr path=/admin/ping params={action=status&wt=json&_=1419812264045} status=503 QTime=0 
INFO  - 2014-12-28 22:17:44.122; org.apache.solr.core.SolrCore; [colecao1] webapp=/solr path=/admin/system params={wt=json&_=1419812264040} status=0 QTime=59 
INFO  - 2014-12-28 22:17:50.853; org.apache.solr.core.SolrCore; [colecao1] webapp=/solr path=/admin/mbeans params={stats=true&wt=json&_=1419812270792} status=0 QTime=52 
INFO  - 2014-12-28 22:18:14.927; org.apache.solr.core.SolrCore; [colecao1] webapp=/solr path=/admin/mbeans params={stats=true&wt=json&_=1419812294893} status=0 QTime=26 
INFO  - 2014-12-28 22:18:18.485; org.apache.solr.core.SolrCore; [colecao1] webapp=/solr path=/admin/mbeans params={stats=true&wt=xml&_=1419812298473} status=0 QTime=7 
